time 1,marker 1,diam 1,xgaze 1,ygaze 1,time 2,marker 2,diam 2,xgaze 2,ygaze 2,time 3,marker 3,diam 3,xgaze 3,ygaze 3,time 4,marker 4,diam 4,xgaze 4,ygaze 4,time 5,marker 5,diam 5,xgaze 5,ygaze 5,time 6,marker 6,diam 6,xgaze 6,ygaze 6,time 7,marker 7,diam 7,xgaze 7,ygaze 7,time 8,marker 8,diam 8,xgaze 8,ygaze 8,time 9,marker 9,diam 9,xgaze 9,ygaze 9,time 10,marker 10,diam 10,xgaze 10,ygaze 10,time 11,marker 11,diam 11,xgaze 11,ygaze 11,time 12,marker 12,diam 12,xgaze 12,ygaze 12,time 13,marker 13,diam 13,xgaze 13,ygaze 13,time 14,marker 14,diam 14,xgaze 14,ygaze 14,time 15,marker 15,diam 15,xgaze 15,ygaze 15,time 16,marker 16,diam 16,xgaze 16,ygaze 16,time 17,marker 17,diam 17,xgaze 17,ygaze 17,time 18,marker 18,diam 18,xgaze 18,ygaze 18,time 19,marker 19,diam 19,xgaze 19,ygaze 19,time 20,marker 20,diam 20,xgaze 20,ygaze 20,time 21,marker 21,diam 21,xgaze 21,ygaze 21,time 22,marker 22,diam 22,xgaze 22,ygaze 22,time 23,marker 23,diam 23,xgaze 23,ygaze 23,time 24,marker 24,diam 24,xgaze 24,ygaze 24,time 25,marker 25,diam 25,xgaze 25,ygaze 25,time 26,marker 26,diam 26,xgaze 26,ygaze 26,time 27,marker 27,diam 27,xgaze 27,ygaze 27,time 28,marker 28,diam 28,xgaze 28,ygaze 28,,,,,,,,,,
1733.140,,4.11,0,0,1649.966,,4.36,0,0,1683.220,,4.80,0,0,1666.624,,4.58,0,0,1649.797,,4.95,0,0,1633.200,,4.92,0,0,1649.880,,4.93,0,0,1649.940,,5.15,0,0,1666.647,,5.09,0,0,1649.999,,4.98,0,0,1649.975,,5.18,0,0,1649.974,,4.88,0,0,1616.567,,5.10,0,0,1650.021,,5.01,0,0,1650.002,,5.07,0,0,1633.445,,5.04,0,0,1649.939,,4.89,0,0,1683.198,,5.22,0,0,1649.940,,4.86,0,0,1666.639,,4.98,0,0,1616.601,,5.03,0,0,1649.884,,5.09,0,0,1650.055,,4.94,0,0,1633.347,,5.02,0,0,1649.975,,4.77,0,0,1616.601,,4.70,0,0,1649.899,,4.86,0,0,1650.062,,5.31,0,0,,,,,,,,,,
1749.976,,4.11,0,0,1666.701,,0.00,0,0,1699.805,,4.80,0,0,1683.348,,4.70,0,0,1666.548,,5.00,0,0,1649.799,,4.92,0,0,1666.507,,4.94,0,0,1666.691,,5.09,0,0,1683.229,,5.12,0,0,1666.643,,4.97,0,0,1666.635,,5.16,0,0,1666.694,,4.91,0,0,1633.213,,5.13,0,0,1666.601,,4.97,0,0,1666.646,,5.12,0,0,1649.969,,5.07,0,0,1666.565,,4.86,0,0,1699.861,,5.20,0,0,1666.697,,4.89,0,0,1683.223,,4.94,0,0,1633.226,,5.07,0,0,1666.506,,5.08,0,0,1666.616,,4.92,0,0,1649.973,,5.01,0,0,1666.705,,4.81,0,0,1633.227,,4.67,0,0,1666.517,,4.85,0,0,1666.611,,5.33,0,0,,,,,,,,,,
1766.519,,4.04,0,0,1683.219,,4.42,0,0,1716.555,,4.86,0,0,1699.974,,4.85,0,0,1683.222,,0.00,0,0,1666.549,,0.00,0,0,1683.276,,4.96,0,0,1683.419,,5.13,0,0,1699.977,,5.19,0,0,1683.353,,4.91,0,0,1683.350,,5.18,0,0,1683.352,,4.93,0,0,1649.925,,5.14,0,0,1683.224,,4.95,0,0,1683.229,,5.12,0,0,1666.589,,5.05,0,0,1683.317,,4.84,0,0,1716.562,,5.22,0,0,1683.353,,4.91,0,0,1699.975,,4.90,0,0,1650.011,,5.07,0,0,1683.155,,5.09,0,0,1683.350,,4.92,0,0,1666.616,,5.05,0,0,1683.227,,4.82,0,0,1649.987,,4.70,0,0,1683.165,,4.84,0,0,1683.350,,5.35,0,0,,,,,,,,,,
1783.142,,4.04,0,0,1699.967,,4.41,0,0,1733.200,,4.84,0,0,1716.650,,4.98,0,0,1699.797,,5.31,0,0,1683.261,,4.92,0,0,1699.928,,4.97,0,0,1699.943,,5.11,0,0,1716.643,,5.18,0,0,1699.979,,4.90,0,0,1699.977,,5.20,0,0,1699.974,,4.95,0,0,1666.550,,5.20,0,0,1700.092,,4.95,0,0,1699.978,,5.16,0,0,1683.343,,5.03,0,0,1699.984,,4.82,0,0,1733.187,,5.23,0,0,1699.937,,4.92,0,0,1716.606,,4.85,0,0,1666.600,,5.05,0,0,1699.923,,5.08,0,0,1699.972,,4.85,0,0,1683.388,,5.03,0,0,1699.975,,4.84,0,0,1666.649,,4.72,0,0,1699.939,,4.88,0,0,1699.973,,5.33,0,0,,,,,,,,,,
1799.890,,3.98,0,0,1716.591,,4.38,0,0,1749.844,,4.83,0,0,1733.347,,4.89,0,0,1716.557,,5.22,0,0,1699.800,,4.95,0,0,1716.506,,4.98,0,0,1716.564,,5.15,0,0,1733.262,,5.20,0,0,1716.664,,4.93,0,0,1716.620,,5.23,0,0,1716.599,,4.96,0,0,1683.265,,5.21,0,0,1716.605,,4.92,0,0,1716.679,,5.12,0,0,1700.008,,4.99,0,0,1716.562,,4.90,0,0,1749.833,,5.25,0,0,1716.685,,4.92,0,0,1733.270,,4.83,0,0,1683.225,,5.02,0,0,1716.505,,5.03,0,0,1716.645,,4.87,0,0,1699.971,,4.99,0,0,1716.603,,4.84,0,0,1683.226,,4.78,0,0,1716.520,,4.93,0,0,1716.639,,5.32,0,0,,,,,,,,,,
1816.556,,3.98,0,0,1733.267,,4.35,0,0,1766.554,,4.83,0,0,1766.599,,4.93,0,0,1733.178,,5.32,0,0,1716.548,,4.88,0,0,1733.254,,4.95,0,0,1733.317,,5.16,0,0,1749.976,,5.14,0,0,1733.376,,4.96,0,0,1733.388,,5.14,0,0,1733.271,,5.02,0,0,1699.924,,5.20,0,0,1733.226,,4.95,0,0,1733.249,,5.13,0,0,1716.589,,4.98,0,0,1733.312,,4.85,0,0,1766.608,,5.24,0,0,1733.342,,4.94,0,0,1749.971,,4.77,0,0,1699.992,,5.09,0,0,1733.129,,5.00,0,0,1733.350,,4.88,0,0,1716.594,,4.94,0,0,1733.271,,4.86,0,0,1699.984,,4.78,0,0,1733.142,,4.99,0,0,1733.350,,5.32,0,0,,,,,,,,,,
1833.140,,4.00,0,0,1749.965,,4.47,0,0,1783.178,,4.83,0,0,1783.402,,4.74,0,0,1749.847,,5.34,0,0,1733.175,,0.00,0,0,1749.897,,4.96,0,0,1749.982,,5.15,0,0,1766.600,,5.14,0,0,1749.977,,4.97,0,0,1749.973,,5.13,0,0,1749.974,,4.96,0,0,1716.552,,5.14,0,0,1749.976,,5.01,0,0,1749.974,,5.08,0,0,1733.338,,4.98,0,0,1749.951,,4.83,0,0,1783.188,,5.26,0,0,1749.973,,4.83,0,0,1766.596,,4.75,0,0,1716.641,,5.12,0,0,1749.961,,5.04,0,0,1749.975,,4.85,0,0,1733.458,,4.95,0,0,1749.979,,4.87,0,0,1716.643,,4.80,0,0,1749.966,,4.92,0,0,1749.974,,5.32,0,0,,,,,,,,,,
1849.889,,3.94,0,0,1766.591,,4.71,0,0,1799.919,,4.83,0,0,1799.973,,4.75,0,0,1766.547,,5.27,0,0,1749.854,,4.87,0,0,1766.549,,4.94,0,0,1766.688,,5.13,0,0,1783.321,,5.17,0,0,1766.600,,4.95,0,0,1766.598,,5.07,0,0,1766.599,,4.97,0,0,1733.176,,5.08,0,0,1766.644,,4.97,0,0,1766.598,,5.03,0,0,1749.974,,4.93,0,0,1766.603,,4.86,0,0,1799.811,,5.23,0,0,1766.686,,4.87,0,0,1783.231,,4.69,0,0,1733.224,,5.16,0,0,1766.522,,5.05,0,0,1766.599,,4.84,0,0,1749.971,,5.00,0,0,1766.610,,4.89,0,0,1733.257,,4.84,0,0,1766.543,,4.94,0,0,1766.606,,5.32,0,0,,,,,,,,,,
1866.535,,3.93,0,0,1783.223,,4.65,0,0,1816.554,,4.84,0,0,1816.597,,4.71,0,0,1799.893,,5.23,0,0,1766.548,,4.91,0,0,1783.262,,4.96,0,0,1783.314,,5.13,0,0,1799.981,,5.16,0,0,1783.462,,4.95,0,0,1783.376,,5.06,0,0,1783.370,,4.99,0,0,1749.976,,5.05,0,0,1783.226,,5.01,0,0,1783.339,,4.94,0,0,1766.633,,4.95,0,0,1783.311,,4.84,0,0,1816.655,,5.12,0,0,1783.309,,0.00,0,0,1800.017,,4.73,0,0,1749.973,,5.17,0,0,1783.130,,5.11,0,0,1783.401,,4.82,0,0,1766.593,,5.00,0,0,1783.226,,4.91,0,0,1749.974,,4.87,0,0,1783.143,,4.90,0,0,1783.394,,5.36,0,0,,,,,,,,,,
1883.180,,3.84,0,0,1800.017,,0.00,0,0,1833.175,,4.84,0,0,1833.354,,4.69,0,0,1816.556,,5.15,0,0,1783.175,,4.90,0,0,1799.879,,5.00,0,0,1799.950,,5.17,0,0,1816.600,,5.19,0,0,1799.977,,4.94,0,0,1800.013,,5.09,0,0,1800.019,,4.93,0,0,1766.551,,5.10,0,0,1799.974,,5.01,0,0,1799.980,,4.95,0,0,1783.341,,4.93,0,0,1799.934,,4.87,0,0,1833.186,,5.02,0,0,1800.015,,4.87,0,0,1816.596,,4.71,0,0,1766.641,,5.16,0,0,1799.879,,5.11,0,0,1799.974,,4.85,0,0,1783.345,,5.03,0,0,1800.022,,4.88,0,0,1766.598,,4.83,0,0,1799.891,,4.93,0,0,1799.973,,5.39,0,0,,,,,,,,,,
1899.889,,3.82,0,0,1816.587,,4.70,0,0,1849.802,,4.87,0,0,1850.024,,4.71,0,0,1833.170,,5.08,0,0,1799.808,,4.88,0,0,1816.599,,5.02,0,0,1816.609,,5.19,0,0,1833.225,,5.18,0,0,1816.603,,4.93,0,0,1816.597,,5.13,0,0,1816.598,,4.95,0,0,1783.174,,5.12,0,0,1816.609,,5.07,0,0,1816.600,,4.97,0,0,1799.965,,4.93,0,0,1833.314,,4.88,0,0,1849.811,,4.92,0,0,1816.688,,4.81,0,0,1833.220,,4.75,0,0,1783.256,,5.13,0,0,1816.555,,5.14,0,0,1816.596,,4.87,0,0,1800.024,,5.06,0,0,1816.600,,4.91,0,0,1783.311,,4.86,0,0,1816.569,,4.98,0,0,1816.597,,5.38,0,0,,,,,,,,,,
1916.511,,3.78,0,0,1833.217,,4.62,0,0,1866.588,,4.85,0,0,1866.598,,4.78,0,0,1849.793,,5.02,0,0,1816.600,,4.82,0,0,1833.259,,5.02,0,0,1833.317,,5.20,0,0,1850.013,,5.11,0,0,1833.351,,4.92,0,0,1833.346,,5.15,0,0,1833.222,,4.90,0,0,1799.948,,5.13,0,0,1833.271,,5.12,0,0,1833.223,,4.93,0,0,1816.608,,4.94,0,0,1849.935,,4.87,0,0,1866.562,,4.89,0,0,1833.315,,4.83,0,0,1866.599,,4.82,0,0,1799.973,,5.18,0,0,1833.128,,5.14,0,0,1833.368,,4.88,0,0,1816.594,,5.01,0,0,1833.224,,4.85,0,0,1799.976,,4.84,0,0,1833.143,,4.96,0,0,1833.359,,5.37,0,0,,,,,,,,,,
1933.181,,3.87,0,0,1849.986,,4.51,0,0,1883.180,,4.83,0,0,1883.345,,4.83,0,0,1866.589,,4.94,0,0,1833.175,,4.82,0,0,1849.876,,4.97,0,0,1849.939,,5.20,0,0,1866.599,,5.07,0,0,1850.024,,4.97,0,0,1850.075,,5.08,0,0,1849.996,,4.84,0,0,1816.594,,5.11,0,0,1849.974,,5.13,0,0,1850.008,,4.91,0,0,1833.376,,4.83,0,0,1866.562,,4.84,0,0,1883.241,,4.82,0,0,1849.937,,4.80,0,0,1883.218,,4.80,0,0,1816.599,,5.18,0,0,1849.882,,5.13,0,0,1850.020,,4.87,0,0,1833.346,,4.90,0,0,1849.995,,4.88,0,0,1816.598,,4.84,0,0,1849.895,,4.95,0,0,1850.017,,5.40,0,0,,,,,,,,,,
1949.918,,3.81,0,0,1866.629,,4.49,0,0,1899.802,,4.77,0,0,1899.995,,4.82,0,0,1883.167,,4.92,0,0,1849.796,,4.88,0,0,1866.504,,4.97,0,0,1866.604,,5.23,0,0,1883.226,,5.05,0,0,1866.601,,4.97,0,0,1866.597,,5.08,0,0,1866.636,,4.78,0,0,1833.176,,5.13,0,0,1866.598,,5.15,0,0,1866.599,,4.94,0,0,1849.963,,4.85,0,0,1883.346,,4.83,0,0,1899.811,,4.77,0,0,1866.722,,4.77,0,0,1899.970,,4.79,0,0,1833.310,,5.18,0,0,1866.512,,5.12,0,0,1866.597,,0.00,0,0,1849.971,,4.91,0,0,1866.645,,4.91,0,0,1833.220,,4.81,0,0,1866.527,,4.94,0,0,1866.596,,5.39,0,0,,,,,,,,,,
1966.511,,3.72,0,0,1883.212,,4.45,0,0,1916.558,,4.77,0,0,1916.639,,4.91,0,0,1899.793,,4.84,0,0,1866.594,,4.86,0,0,1883.291,,4.98,0,0,1883.347,,5.24,0,0,1899.996,,5.01,0,0,1883.353,,4.95,0,0,1883.346,,5.01,0,0,1883.221,,4.86,0,0,1849.923,,4.93,0,0,1883.259,,5.14,0,0,1883.224,,4.90,0,0,1866.587,,4.87,0,0,1899.934,,4.85,0,0,1916.569,,4.80,0,0,1883.311,,4.69,0,0,1916.633,,4.82,0,0,1849.850,,5.21,0,0,1883.178,,5.11,0,0,1883.346,,4.86,0,0,1866.648,,4.91,0,0,1883.235,,4.93,0,0,1850.013,,4.80,0,0,1883.193,,4.85,0,0,1883.347,,5.39,0,0,,,,,,,,,,
1983.137,,3.74,0,0,1899.963,,4.40,0,0,1933.223,,4.82,0,0,1933.346,,4.88,0,0,1916.541,,4.88,0,0,1883.209,,4.86,0,0,1899.879,,4.97,0,0,1899.938,,5.16,0,0,1916.640,,5.01,0,0,1900.007,,4.93,0,0,1899.978,,5.06,0,0,1899.970,,4.84,0,0,1866.558,,4.90,0,0,1900.008,,5.14,0,0,1899.973,,4.92,0,0,1883.445,,4.89,0,0,1916.558,,4.85,0,0,1933.186,,4.79,0,0,1899.933,,4.73,0,0,1933.221,,4.87,0,0,1866.598,,5.20,0,0,1899.877,,5.10,0,0,1900.087,,4.89,0,0,1883.342,,4.92,0,0,1899.972,,4.95,0,0,1866.598,,4.79,0,0,1899.890,,4.93,0,0,1900.053,,5.37,0,0,,,,,,,,,,
1999.990,,3.72,0,0,1916.671,,0.00,0,0,1949.800,,4.81,0,0,1949.969,,4.85,0,0,1933.221,,4.90,0,0,1899.795,,4.87,0,0,1916.501,,4.98,0,0,1916.560,,5.17,0,0,1933.224,,5.01,0,0,1916.645,,4.92,0,0,1916.645,,5.09,0,0,1916.696,,4.90,0,0,1883.216,,4.89,0,0,1916.596,,5.14,0,0,1916.644,,4.95,0,0,1899.965,,4.90,0,0,1933.329,,4.90,0,0,1949.865,,4.80,0,0,1916.694,,4.71,0,0,1949.969,,4.86,0,0,1883.225,,5.19,0,0,1916.503,,5.12,0,0,1916.599,,4.95,0,0,1899.967,,4.92,0,0,1916.702,,4.97,0,0,1883.225,,4.77,0,0,1916.517,,5.01,0,0,1916.609,,5.39,0,0,,,,,,,,,,
2016.512,,3.67,0,0,1933.232,,4.35,0,0,1966.550,,4.76,0,0,1966.695,,4.71,0,0,1949.795,,4.87,0,0,1916.544,,4.95,0,0,1933.270,,4.99,0,0,1933.407,,5.19,0,0,1949.976,,5.01,0,0,1933.349,,4.95,0,0,1933.346,,5.10,0,0,1933.223,,4.88,0,0,1899.921,,4.89,0,0,1933.221,,5.15,0,0,1933.223,,5.01,0,0,1916.585,,4.90,0,0,1949.970,,4.86,0,0,1966.562,,4.80,0,0,1933.354,,4.76,0,0,1966.602,,4.85,0,0,1899.901,,5.17,0,0,1933.186,,5.12,0,0,1933.345,,4.96,0,0,1916.614,,4.89,0,0,1933.226,,4.98,0,0,1899.971,,4.71,0,0,1933.175,,5.01,0,0,1933.346,,5.37,0,0,,,,,,,,,,
2033.135,,3.77,0,0,1949.961,,0.00,0,0,1983.199,,4.74,0,0,1983.345,,4.67,0,0,1966.553,,4.76,0,0,1933.290,,4.96,0,0,1949.914,,4.96,0,0,1949.941,,5.21,0,0,1966.656,,4.96,0,0,1949.974,,4.93,0,0,1949.993,,5.09,0,0,1949.971,,4.87,0,0,1916.546,,4.96,0,0,1950.091,,5.11,0,0,1949.972,,5.01,0,0,1933.334,,4.90,0,0,1966.560,,4.84,0,0,1983.185,,4.81,0,0,1949.933,,4.85,0,0,1983.264,,4.88,0,0,1916.596,,5.07,0,0,1949.915,,5.10,0,0,1949.973,,4.90,0,0,1933.389,,4.97,0,0,1949.972,,5.00,0,0,1916.646,,4.73,0,0,1949.929,,5.00,0,0,1949.971,,5.36,0,0,,,,,,,,,,
2049.884,,3.79,0,0,1966.584,,4.34,0,0,1999.839,,4.71,0,0,1999.969,,4.64,0,0,1983.174,,4.76,0,0,1949.802,,4.98,0,0,1966.501,,4.97,0,0,1966.562,,5.18,0,0,1983.250,,4.99,0,0,1966.652,,4.95,0,0,1966.607,,5.04,0,0,1966.600,,4.95,0,0,1933.269,,4.99,0,0,1966.599,,5.05,0,0,1966.618,,4.96,0,0,1949.998,,4.86,0,0,1983.307,,4.90,0,0,1999.833,,4.76,0,0,1966.684,,4.87,0,0,1999.970,,4.88,0,0,1933.223,,5.08,0,0,1966.501,,5.09,0,0,1966.648,,4.90,0,0,1949.966,,5.02,0,0,1966.598,,4.99,0,0,1933.222,,4.77,0,0,1966.514,,4.99,0,0,1966.677,,5.39,0,0,,,,,,,,,,
2066.556,,3.78,0,0,1983.263,,4.50,0,0,2016.553,,4.72,0,0,2016.594,,4.61,0,0,1999.843,,4.74,0,0,1966.546,,4.94,0,0,1983.249,,4.95,0,0,1983.310,,5.14,0,0,1999.972,,5.00,0,0,1983.378,,4.96,0,0,1983.393,,5.00,0,0,1983.259,,4.94,0,0,1949.926,,5.01,0,0,1983.222,,5.04,0,0,1983.266,,4.98,0,0,1966.586,,4.77,0,0,1999.988,,4.93,0,0,2016.606,,4.76,0,0,1983.367,,4.89,0,0,2016.591,,4.90,0,0,1949.849,,5.07,0,0,1983.125,,5.07,0,0,1983.345,,4.83,0,0,1966.592,,5.02,0,0,1983.273,,5.00,0,0,1949.972,,4.79,0,0,1983.140,,5.02,0,0,1983.348,,5.41,0,0,,,,,,,,,,
2083.136,,3.83,0,0,1999.961,,4.43,0,0,2033.183,,4.73,0,0,2033.398,,4.43,0,0,2016.541,,4.61,0,0,1983.170,,4.91,0,0,1999.895,,4.97,0,0,1999.970,,5.12,0,0,2016.598,,5.02,0,0,1999.973,,4.90,0,0,1999.972,,4.95,0,0,1999.971,,5.00,0,0,1966.546,,5.07,0,0,1999.972,,0.00,0,0,1999.974,,4.99,0,0,1983.337,,4.78,0,0,2016.583,,4.90,0,0,2033.182,,4.82,0,0,1999.957,,4.94,0,0,2033.247,,4.87,0,0,1966.647,,5.11,0,0,1999.972,,5.01,0,0,1999.970,,4.79,0,0,1983.287,,5.02,0,0,1999.973,,4.98,0,0,1966.635,,4.78,0,0,1999.995,,4.93,0,0,1999.970,,5.39,0,0,,,,,,,,,,
2099.887,,3.74,0,0,2016.586,,4.41,0,0,2049.876,,4.72,0,0,2049.968,,4.41,0,0,2033.165,,4.63,0,0,1999.833,,4.87,0,0,2016.539,,4.98,0,0,2016.561,,5.20,0,0,2033.303,,5.04,0,0,2016.600,,4.89,0,0,2016.596,,5.02,0,0,2016.595,,4.98,0,0,1983.168,,4.99,0,0,2016.645,,5.08,0,0,2016.596,,4.94,0,0,1999.969,,4.80,0,0,2033.307,,4.95,0,0,2049.807,,4.86,0,0,2016.681,,4.99,0,0,2050.003,,4.85,0,0,1983.221,,5.12,0,0,2016.503,,5.02,0,0,2016.608,,4.78,0,0,1999.988,,5.02,0,0,2016.599,,5.03,0,0,1983.257,,4.81,0,0,2016.519,,4.91,0,0,2016.604,,5.43,0,0,,,,,,,,,,
2116.527,,3.86,0,0,2033.242,,4.39,0,0,2066.569,,4.70,0,0,2066.604,,4.44,0,0,2049.879,,4.66,0,0,2016.545,,4.91,0,0,2033.249,,5.02,0,0,2033.313,,5.22,0,0,2049.977,,5.02,0,0,2033.444,,4.92,0,0,2033.374,,4.96,0,0,2033.242,,4.96,0,0,1999.958,,4.98,0,0,2033.224,,5.07,0,0,2033.306,,4.92,0,0,2016.628,,4.82,0,0,2049.929,,4.91,0,0,2066.666,,4.83,0,0,2033.304,,4.99,0,0,2066.595,,4.86,0,0,1999.846,,5.08,0,0,2033.124,,5.01,0,0,2033.395,,4.78,0,0,2016.591,,4.97,0,0,2033.225,,5.01,0,0,1999.970,,4.78,0,0,2033.140,,5.00,0,0,2033.393,,5.43,0,0,,,,,,,,,,
2133.180,,3.94,0,0,2050.010,,4.33,0,0,2083.173,,4.67,0,0,2083.365,,4.47,0,0,2066.553,,4.69,0,0,2033.170,,4.85,0,0,2049.873,,5.01,0,0,2049.945,,5.22,0,0,2066.597,,5.03,0,0,2049.974,,4.94,0,0,2050.008,,4.92,0,0,2050.011,,4.90,0,0,2016.545,,5.03,0,0,2049.973,,5.07,0,0,2049.973,,4.98,0,0,2033.336,,4.78,0,0,2066.644,,5.04,0,0,2083.183,,4.80,0,0,2050.019,,4.99,0,0,2083.217,,4.84,0,0,2016.606,,5.03,0,0,2049.882,,5.01,0,0,2049.969,,4.77,0,0,2033.215,,4.99,0,0,2050.021,,5.05,0,0,2016.594,,4.81,0,0,2049.890,,5.01,0,0,2049.970,,5.45,0,0,,,,,,,,,,
2149.885,,4.01,0,0,2066.585,,4.23,0,0,2099.797,,4.69,0,0,2100.017,,4.48,0,0,2083.164,,4.75,0,0,2049.823,,4.84,0,0,2066.589,,5.03,0,0,2066.605,,5.18,0,0,2083.225,,5.05,0,0,2066.597,,4.86,0,0,2066.595,,4.94,0,0,2066.595,,4.86,0,0,2033.174,,5.05,0,0,2066.616,,5.10,0,0,2066.594,,4.98,0,0,2049.961,,4.86,0,0,2083.307,,5.07,0,0,2099.807,,4.75,0,0,2066.681,,5.00,0,0,2100.057,,4.83,0,0,2033.264,,5.05,0,0,2066.558,,5.04,0,0,2066.596,,4.76,0,0,2050.018,,4.95,0,0,2066.596,,5.03,0,0,2033.312,,4.79,0,0,2066.558,,4.98,0,0,2066.595,,5.42,0,0,,,,,,,,,,
2166.510,,4.12,0,0,2083.209,,0.00,0,0,2116.594,,4.70,0,0,2116.592,,4.47,0,0,2099.790,,4.74,0,0,2066.586,,4.83,0,0,2083.256,,5.00,0,0,2083.310,,5.15,0,0,2100.025,,5.06,0,0,2083.350,,4.80,0,0,2083.342,,4.91,0,0,2083.218,,4.86,0,0,2049.941,,5.04,0,0,2083.268,,5.09,0,0,2083.224,,4.99,0,0,2066.619,,4.87,0,0,2099.931,,5.02,0,0,2116.558,,4.76,0,0,2083.304,,5.00,0,0,2116.594,,4.90,0,0,2049.846,,5.02,0,0,2083.126,,5.05,0,0,2083.371,,4.71,0,0,2066.590,,4.99,0,0,2083.221,,5.02,0,0,2049.974,,4.80,0,0,2083.140,,5.02,0,0,2083.366,,5.41,0,0,,,,,,,,,,
2183.144,,0.00,0,0,2099.980,,4.37,0,0,2133.175,,4.70,0,0,2133.342,,4.46,0,0,2116.586,,4.68,0,0,2083.171,,4.77,0,0,2099.874,,5.00,0,0,2099.934,,5.08,0,0,2116.596,,5.09,0,0,2100.028,,4.80,0,0,2100.022,,4.87,0,0,2099.981,,4.91,0,0,2066.586,,5.07,0,0,2099.971,,5.11,0,0,2100.009,,5.01,0,0,2083.372,,4.93,0,0,2116.555,,5.00,0,0,2133.229,,4.75,0,0,2099.929,,5.00,0,0,2133.215,,4.91,0,0,2066.593,,5.05,0,0,2099.875,,5.01,0,0,2100.010,,4.66,0,0,2083.215,,5.00,0,0,2099.993,,5.06,0,0,2066.592,,4.80,0,0,2099.889,,5.02,0,0,2100.015,,5.40,0,0,,,,,,,,,,
2199.926,,0.00,0,0,2116.629,,4.34,0,0,2149.799,,4.62,0,0,2150.054,,4.51,0,0,2133.167,,4.62,0,0,2099.794,,4.67,0,0,2116.500,,4.99,0,0,2116.574,,5.16,0,0,2133.222,,5.11,0,0,2116.602,,4.80,0,0,2116.594,,4.81,0,0,2116.635,,4.86,0,0,2083.169,,5.02,0,0,2116.593,,5.11,0,0,2116.596,,4.99,0,0,2099.958,,4.95,0,0,2133.353,,5.06,0,0,2149.809,,4.78,0,0,2116.732,,4.93,0,0,2149.965,,4.92,0,0,2083.318,,5.05,0,0,2116.510,,5.01,0,0,2116.593,,4.65,0,0,2099.968,,4.95,0,0,2116.645,,5.05,0,0,2083.224,,4.79,0,0,2116.523,,5.02,0,0,2116.593,,5.38,0,0,,,,,,,,,,
2216.508,,4.21,0,0,2133.210,,4.31,0,0,2166.568,,4.59,0,0,2166.613,,4.41,0,0,2149.789,,4.58,0,0,2116.618,,4.89,0,0,2133.299,,5.02,0,0,2133.351,,5.18,0,0,2149.856,,5.12,0,0,2133.345,,4.80,0,0,2133.352,,4.78,0,0,2133.219,,4.84,0,0,2099.918,,5.00,0,0,2133.267,,5.09,0,0,2133.218,,4.96,0,0,2116.583,,4.96,0,0,2149.931,,5.04,0,0,2166.559,,4.84,0,0,2133.305,,4.94,0,0,2166.626,,4.93,0,0,2099.857,,5.07,0,0,2133.178,,4.97,0,0,2133.342,,4.70,0,0,2116.649,,4.95,0,0,2133.220,,5.04,0,0,2100.010,,4.79,0,0,2133.186,,5.08,0,0,2133.342,,5.38,0,0,,,,,,,,,,
2233.132,,4.25,0,0,2149.958,,4.39,0,0,2183.219,,4.62,0,0,2183.343,,4.47,0,0,2166.543,,4.62,0,0,2133.186,,4.81,0,0,2149.873,,5.03,0,0,2149.933,,5.18,0,0,2166.648,,5.12,0,0,2149.993,,4.83,0,0,2149.967,,4.88,0,0,2149.967,,4.82,0,0,2116.552,,5.03,0,0,2150.005,,5.07,0,0,2149.989,,4.99,0,0,2133.432,,4.95,0,0,2166.557,,5.04,0,0,2183.188,,4.83,0,0,2149.933,,4.96,0,0,2183.216,,4.99,0,0,2116.593,,5.06,0,0,2149.879,,4.98,0,0,2150.083,,4.70,0,0,2133.214,,4.97,0,0,2149.969,,5.01,0,0,2116.595,,4.76,0,0,2149.888,,5.03,0,0,2150.036,,5.42,0,0,,,,,,,,,,
2249.979,,4.26,0,0,2166.670,,4.40,0,0,2199.797,,4.66,0,0,2199.965,,4.46,0,0,2183.218,,4.64,0,0,2149.792,,4.79,0,0,2166.499,,5.05,0,0,2166.557,,5.15,0,0,2183.222,,5.12,0,0,2166.646,,4.87,0,0,2166.647,,4.88,0,0,2166.697,,4.82,0,0,2133.212,,5.07,0,0,2166.593,,5.01,0,0,2166.649,,4.97,0,0,2149.961,,4.95,0,0,2183.314,,5.08,0,0,2199.852,,4.83,0,0,2166.700,,5.01,0,0,2199.968,,4.97,0,0,2133.217,,5.07,0,0,2166.500,,4.96,0,0,2166.595,,0.00,0,0,2149.965,,4.94,0,0,2166.705,,5.01,0,0,2133.218,,4.84,0,0,2166.514,,5.05,0,0,2166.621,,5.42,0,0,,,,,,,,,,
