time 1;marker 1;diam 1;xgaze 1;ygaze 1;time 2;marker 2;diam 2;xgaze 2;ygaze 2;time 3;marker 3;diam 3;xgaze 3;ygaze 3;time 4;marker 4;diam 4;xgaze 4;ygaze 4;time 5;marker 5;diam 5;xgaze 5;ygaze 5;time 6;marker 6;diam 6;xgaze 6;ygaze 6;time 7;marker 7;diam 7;xgaze 7;ygaze 7;time 8;marker 8;diam 8;xgaze 8;ygaze 8;time 9;marker 9;diam 9;xgaze 9;ygaze 9;time 10;marker 10;diam 10;xgaze 10;ygaze 10;time 11;marker 11;diam 11;xgaze 11;ygaze 11;time 12;marker 12;diam 12;xgaze 12;ygaze 12;time 13;marker 13;diam 13;xgaze 13;ygaze 13;time 14;marker 14;diam 14;xgaze 14;ygaze 14;time 15;marker 15;diam 15;xgaze 15;ygaze 15;time 16;marker 16;diam 16;xgaze 16;ygaze 16;time 17;marker 17;diam 17;xgaze 17;ygaze 17;time 18;marker 18;diam 18;xgaze 18;ygaze 18;time 19;marker 19;diam 19;xgaze 19;ygaze 19;time 20;marker 20;diam 20;xgaze 20;ygaze 20;time 21;marker 21;diam 21;xgaze 21;ygaze 21;time 22;marker 22;diam 22;xgaze 22;ygaze 22;time 23;marker 23;diam 23;xgaze 23;ygaze 23;time 24;marker 24;diam 24;xgaze 24;ygaze 24;time 25;marker 25;diam 25;xgaze 25;ygaze 25;time 26;marker 26;diam 26;xgaze 26;ygaze 26;time 27;marker 27;diam 27;xgaze 27;ygaze 27;time 28;marker 28;diam 28;xgaze 28;ygaze 28;time 29;marker 29;diam 29;xgaze 29;ygaze 29;;;;;
4183.193;;7.03;0;0;4183.188;;7.35;0;0;4116.567;;7.39;0;0;4099.894;;7.33;0;0;4116.574;;0.00;0;0;4166.672;;6.98;0;0;4116.565;;7.35;0;0;4133.190;;0.00;0;0;4166.610;;6.93;0;0;4149.984;;0.00;0;0;4116.567;;7.03;0;0;4099.922;;7.37;0;0;4116.620;;7.39;0;0;4133.309;;7.63;0;0;4149.881;;7.11;0;0;4166.580;;7.32;0;0;4133.189;;7.05;0;0;4133.190;;6.67;0;0;4133.190;;6.81;0;0;4116.613;;7.25;0;0;4116.599;;7.04;0;0;4116.566;;6.53;0;0;4116.477;;0.00;0;0;4116.570;;6.60;0;0;4116.573;;6.75;0;0;4133.190;;7.06;0;0;4183.191;;6.78;0;0;4149.920;;7.00;0;0;4116.569;;0.00;0;0;;;;;
4199.963;;6.89;0;0;4199.814;;7.35;0;0;4133.216;;7.38;0;0;4116.616;;7.32;0;0;4133.191;;0.00;0;0;4183.190;;7.01;0;0;4133.187;;7.33;0;0;4150.060;;0.00;0;0;4183.190;;6.95;0;0;4166.565;;0.00;0;0;4133.200;;7.04;0;0;4116.546;;7.37;0;0;4133.191;;7.37;0;0;4149.997;;7.62;0;0;4166.463;;7.11;0;0;4183.191;;7.33;0;0;4149.860;;7.02;0;0;4149.861;;6.65;0;0;4149.835;;6.82;0;0;4133.188;;7.27;0;0;4133.192;;7.04;0;0;4133.189;;6.47;0;0;4133.127;;0.00;0;0;4133.319;;6.60;0;0;4133.161;;6.67;0;0;4150.014;;7.02;0;0;4199.816;;6.84;0;0;4166.555;;6.97;0;0;4133.155;;0.00;0;0;;;;;
4216.609;;6.81;0;0;4216.613;;7.35;0;0;4149.859;;7.38;0;0;4133.145;;7.34;0;0;4149.817;;6.26;0;0;4199.938;;7.03;0;0;4149.815;;7.32;0;0;4166.568;;0.00;0;0;4199.940;;6.97;0;0;4183.315;;0.00;0;0;4149.866;;7.05;0;0;4133.403;;7.38;0;0;4149.814;;7.37;0;0;4166.580;;7.65;0;0;4183.191;;7.13;0;0;4199.939;;7.34;0;0;4166.439;;7.01;0;0;4166.567;;6.64;0;0;4166.607;;6.81;0;0;4149.937;;7.21;0;0;4149.819;;7.04;0;0;4149.891;;6.66;0;0;4149.831;;7.08;0;0;4149.950;;6.64;0;0;4149.786;;6.78;0;0;4166.592;;7.04;0;0;4216.616;;6.86;0;0;4183.295;;6.92;0;0;4149.907;;0.00;0;0;;;;;
4233.191;;6.91;0;0;4233.185;;7.34;0;0;4166.564;;7.35;0;0;4149.894;;7.34;0;0;4166.612;;6.45;0;0;4216.564;;7.00;0;0;4166.612;;7.27;0;0;4183.190;;0.00;0;0;4216.681;;6.96;0;0;4199.961;;0.00;0;0;4166.565;;7.04;0;0;4149.922;;7.44;0;0;4166.638;;7.36;0;0;4183.310;;7.63;0;0;4199.816;;7.20;0;0;4216.653;;7.38;0;0;4183.188;;7.00;0;0;4183.191;;6.64;0;0;4183.189;;6.83;0;0;4166.652;;7.19;0;0;4166.682;;7.07;0;0;4166.564;;6.81;0;0;4166.455;;7.00;0;0;4166.618;;6.62;0;0;4166.558;;6.68;0;0;4183.188;;7.02;0;0;4233.188;;6.83;0;0;4199.971;;6.83;0;0;4166.540;;0.00;0;0;;;;;
4249.942;;7.00;0;0;4249.810;;7.31;0;0;4183.190;;7.35;0;0;4166.519;;7.33;0;0;4183.190;;6.48;0;0;4233.234;;6.99;0;0;4183.189;;7.30;0;0;4199.940;;0.00;0;0;4233.196;;6.97;0;0;4216.615;;0.00;0;0;4183.189;;7.01;0;0;4166.545;;7.45;0;0;4183.212;;7.33;0;0;4199.935;;7.62;0;0;4216.535;;7.28;0;0;4233.190;;7.38;0;0;4199.813;;6.99;0;0;4199.815;;6.67;0;0;4199.818;;6.77;0;0;4183.198;;7.19;0;0;4183.192;;7.09;0;0;4183.190;;6.65;0;0;4183.137;;7.06;0;0;4183.319;;6.65;0;0;4183.200;;6.78;0;0;4199.938;;7.01;0;0;4249.813;;6.87;0;0;4216.542;;6.82;0;0;4183.196;;0.00;0;0;;;;;
4266.668;;7.08;0;0;4266.581;;7.29;0;0;4199.892;;7.36;0;0;4183.194;;7.33;0;0;4199.812;;6.64;0;0;4249.937;;7.01;0;0;4199.813;;7.29;0;0;4216.599;;7.53;0;0;4249.939;;6.97;0;0;4233.315;;6.96;0;0;4199.837;;7.04;0;0;4183.313;;7.47;0;0;4199.815;;7.31;0;0;4216.610;;7.65;0;0;4233.193;;7.27;0;0;4249.818;;7.39;0;0;4216.490;;6.99;0;0;4216.616;;6.71;0;0;4216.655;;6.77;0;0;4199.936;;7.20;0;0;4199.815;;7.07;0;0;4199.816;;6.71;0;0;4199.850;;0.00;0;0;4199.941;;6.64;0;0;4199.786;;6.69;0;0;4216.656;;7.04;0;0;4266.574;;6.88;0;0;4233.290;;6.81;0;0;4199.904;;0.00;0;0;;;;;
4283.200;;7.16;0;0;4283.239;;7.30;0;0;4216.582;;7.32;0;0;4199.893;;7.32;0;0;4216.585;;6.62;0;0;4266.563;;7.01;0;0;4216.583;;7.28;0;0;4233.191;;7.44;0;0;4266.565;;6.99;0;0;4249.939;;6.75;0;0;4216.610;;7.05;0;0;4199.970;;7.54;0;0;4216.440;;7.26;0;0;4233.310;;7.71;0;0;4249.817;;7.33;0;0;4266.563;;7.44;0;0;4233.191;;7.04;0;0;4233.192;;6.71;0;0;4233.205;;6.78;0;0;4216.563;;7.20;0;0;4216.566;;7.06;0;0;4216.618;;6.64;0;0;4216.455;;6.69;0;0;4216.590;;6.68;0;0;4216.535;;6.75;0;0;4233.191;;7.09;0;0;4283.241;;6.89;0;0;4249.942;;6.83;0;0;4216.528;;5.91;0;0;;;;;
4299.939;;7.22;0;0;4299.812;;7.32;0;0;4233.191;;7.32;0;0;4216.518;;7.33;0;0;4249.814;;6.58;0;0;4283.208;;7.02;0;0;4233.234;;7.29;0;0;4249.939;;7.44;0;0;4283.227;;7.00;0;0;4266.646;;6.78;0;0;4233.189;;7.06;0;0;4216.546;;7.55;0;0;4233.287;;7.24;0;0;4249.933;;7.68;0;0;4266.440;;7.39;0;0;4283.238;;7.43;0;0;4249.814;;7.05;0;0;4249.814;;6.71;0;0;4249.814;;6.79;0;0;4233.286;;7.29;0;0;4233.241;;7.04;0;0;4233.188;;6.63;0;0;4249.914;;6.81;0;0;4233.362;;6.65;0;0;4233.186;;6.74;0;0;4249.940;;7.10;0;0;4299.814;;6.89;0;0;4266.592;;6.86;0;0;4233.200;;5.79;0;0;;;;;
4316.565;;7.28;0;0;4316.560;;7.26;0;0;4249.814;;7.36;0;0;4233.143;;7.33;0;0;4266.563;;6.60;0;0;4299.985;;7.02;0;0;4249.812;;7.31;0;0;4266.563;;7.44;0;0;4299.939;;7.05;0;0;4283.324;;6.82;0;0;4249.813;;7.07;0;0;4233.294;;7.55;0;0;4249.817;;7.25;0;0;4266.565;;7.68;0;0;4283.241;;7.44;0;0;4299.815;;7.48;0;0;4266.446;;7.06;0;0;4266.583;;6.71;0;0;4266.562;;6.80;0;0;4249.939;;7.25;0;0;4249.818;;7.02;0;0;4249.814;;6.84;0;0;4266.457;;6.62;0;0;4249.941;;6.59;0;0;4249.816;;6.74;0;0;4266.563;;7.17;0;0;4316.572;;6.89;0;0;4283.302;;6.87;0;0;4249.929;;5.90;0;0;;;;;
4333.273;;7.35;0;0;4333.237;;7.27;0;0;4266.652;;7.35;0;0;4249.945;;7.35;0;0;4283.225;;6.56;0;0;4316.563;;7.01;0;0;4266.561;;7.31;0;0;4299.937;;7.33;0;0;4316.566;;7.09;0;0;4299.938;;6.86;0;0;4266.651;;7.08;0;0;4249.940;;7.56;0;0;4266.442;;7.22;0;0;4283.362;;7.71;0;0;4299.815;;7.42;0;0;4316.562;;7.46;0;0;4283.237;;7.06;0;0;4283.237;;6.72;0;0;4283.251;;6.79;0;0;4266.559;;7.24;0;0;4266.574;;7.02;0;0;4266.458;;6.66;0;0;4283.079;;6.61;0;0;4266.567;;6.61;0;0;4266.535;;6.86;0;0;4283.230;;7.18;0;0;4333.229;;6.87;0;0;4299.914;;6.88;0;0;4266.526;;6.09;0;0;;;;;
4349.814;;7.39;0;0;4349.835;;7.28;0;0;4283.189;;7.30;0;0;4266.519;;7.35;0;0;4299.839;;6.63;0;0;4333.187;;7.00;0;0;4283.238;;7.33;0;0;4316.561;;7.26;0;0;4333.188;;7.17;0;0;4333.358;;7.03;0;0;4283.200;;7.09;0;0;4266.587;;7.53;0;0;4283.196;;7.20;0;0;4299.936;;7.73;0;0;4316.439;;7.50;0;0;4333.197;;7.42;0;0;4299.813;;7.10;0;0;4299.817;;6.74;0;0;4299.813;;6.82;0;0;4283.187;;7.23;0;0;4283.210;;7.06;0;0;4283.249;;6.74;0;0;4299.828;;6.57;0;0;4283.388;;0.00;0;0;4283.161;;6.93;0;0;4299.812;;7.19;0;0;4349.842;;6.88;0;0;4316.589;;6.88;0;0;4283.154;;6.25;0;0;;;;;
4366.564;;7.41;0;0;4366.557;;7.29;0;0;4299.813;;7.30;0;0;4283.142;;7.37;0;0;4316.562;;6.61;0;0;4349.954;;6.98;0;0;4299.844;;7.36;0;0;4333.253;;7.22;0;0;4349.984;;7.18;0;0;4349.938;;7.09;0;0;4299.811;;7.11;0;0;4283.292;;7.55;0;0;4299.860;;7.19;0;0;4316.560;;7.75;0;0;4333.213;;7.53;0;0;4349.864;;0.00;0;0;4316.436;;7.11;0;0;4316.563;;6.76;0;0;4316.568;;6.81;0;0;4299.981;;7.24;0;0;4299.863;;7.06;0;0;4299.813;;6.82;0;0;4316.504;;6.55;0;0;4299.967;;6.74;0;0;4299.866;;7.08;0;0;4316.562;;7.22;0;0;4366.438;;6.91;0;0;4333.319;;6.86;0;0;4316.531;;6.47;0;0;;;;;
4383.188;;7.44;0;0;4383.184;;7.30;0;0;4316.566;;7.31;0;0;4299.974;;7.33;0;0;4333.187;;6.61;0;0;4366.597;;7.01;0;0;4316.561;;7.35;0;0;4349.959;;7.15;0;0;4366.562;;7.11;0;0;4366.563;;7.13;0;0;4316.562;;7.10;0;0;4299.918;;7.55;0;0;4316.438;;7.14;0;0;4333.326;;7.76;0;0;4349.862;;7.51;0;0;4366.563;;0.00;0;0;4333.220;;7.12;0;0;4333.244;;6.77;0;0;4333.188;;6.80;0;0;4316.562;;7.23;0;0;4316.565;;7.10;0;0;4316.562;;6.86;0;0;4333.081;;6.53;0;0;4316.564;;6.82;0;0;4316.540;;6.91;0;0;4333.196;;7.32;0;0;4383.187;;6.91;0;0;4349.914;;6.90;0;0;4333.151;;6.65;0;0;;;;;
4399.864;;7.39;0;0;4399.862;;7.24;0;0;4333.223;;7.32;0;0;4316.535;;7.36;0;0;4349.914;;6.62;0;0;4383.186;;6.97;0;0;4333.185;;7.37;0;0;4366.574;;7.13;0;0;4383.189;;7.15;0;0;4383.311;;7.11;0;0;4333.231;;7.10;0;0;4316.637;;7.47;0;0;4333.188;;7.01;0;0;4349.977;;7.77;0;0;4366.438;;7.45;0;0;4383.187;;0.00;0;0;4349.848;;7.13;0;0;4349.841;;6.80;0;0;4349.865;;6.81;0;0;4333.184;;7.18;0;0;4333.189;;7.15;0;0;4333.249;;6.70;0;0;4349.829;;6.52;0;0;4333.312;;6.79;0;0;4333.158;;6.94;0;0;4349.860;;7.26;0;0;4399.904;;6.92;0;0;4366.542;;6.93;0;0;4349.901;;6.69;0;0;;;;;
4416.566;;7.40;0;0;4416.558;;7.25;0;0;4349.813;;7.34;0;0;4333.143;;7.34;0;0;4366.562;;6.62;0;0;4399.936;;6.97;0;0;4349.930;;7.38;0;0;4383.188;;7.07;0;0;4399.960;;0.00;0;0;4399.989;;7.02;0;0;4349.815;;7.10;0;0;4333.303;;7.53;0;0;4349.845;;0.00;0;0;4366.556;;7.72;0;0;4383.188;;7.41;0;0;4399.892;;0.00;0;0;4366.435;;7.14;0;0;4366.563;;6.78;0;0;4366.563;;6.81;0;0;4349.953;;7.12;0;0;4349.899;;7.18;0;0;4349.836;;6.56;0;0;4366.487;;6.52;0;0;4350.030;;6.85;0;0;4349.783;;6.77;0;0;4366.562;;7.24;0;0;4416.437;;6.92;0;0;4383.390;;6.92;0;0;4366.568;;6.84;0;0;;;;;
4433.188;;7.41;0;0;4433.184;;7.26;0;0;4366.561;;7.34;0;0;4349.891;;7.32;0;0;4383.187;;6.66;0;0;4416.669;;6.97;0;0;4366.564;;7.37;0;0;4400.035;;7.04;0;0;4416.614;;0.00;0;0;4416.564;;6.89;0;0;4366.562;;7.11;0;0;4349.915;;7.33;0;0;4366.489;;0.00;0;0;4383.306;;7.69;0;0;4399.843;;7.30;0;0;4416.572;;0.00;0;0;4383.185;;7.16;0;0;4383.188;;6.76;0;0;4383.186;;6.84;0;0;4366.604;;7.15;0;0;4366.584;;7.19;0;0;4366.437;;6.53;0;0;4383.125;;6.52;0;0;4366.563;;6.86;0;0;4366.572;3;6.67;0;0;4383.188;;7.25;0;0;4433.185;;6.93;0;0;4399.916;;6.96;0;0;4383.154;;6.59;0;0;;;;;
4449.847;;7.39;0;0;4449.807;;7.20;0;0;4383.197;;7.34;0;0;4366.606;;7.33;0;0;4399.812;;6.65;0;0;4433.189;;6.99;0;0;4383.185;;7.37;0;0;4416.561;;7.02;0;0;4433.186;;0.00;0;0;4433.311;;6.91;0;0;4383.187;;7.12;0;0;4366.541;;0.00;0;0;4383.188;;0.00;0;0;4399.973;;7.70;0;0;4416.470;;7.09;0;0;4433.188;;0.00;0;0;4399.902;;7.17;0;0;4399.910;;6.77;0;0;4399.834;;6.87;0;0;4383.187;;7.19;0;0;4383.188;;7.25;0;0;4383.186;;6.57;0;0;4399.825;;6.51;0;0;4383.315;;6.92;0;0;4383.160;;6.80;0;0;4399.859;;7.26;0;0;4449.812;;6.97;0;0;4416.537;;6.95;0;0;4399.900;;6.45;0;0;;;;;
4466.608;;7.40;0;0;4466.610;;7.23;0;0;4399.851;;7.35;0;0;4383.145;;7.34;0;0;4416.611;;6.69;0;0;4449.935;;7.03;0;0;4399.810;;7.34;0;0;4433.185;;7.04;0;0;4449.936;;0.00;0;0;4449.955;;6.90;0;0;4399.862;;7.07;0;0;4383.339;;0.00;0;0;4399.812;;0.00;0;0;4416.593;;7.73;0;0;4433.187;;6.87;0;0;4449.813;;0.00;0;0;4416.437;;7.24;0;0;4416.562;;6.77;0;0;4416.610;3;6.85;0;0;4399.932;;7.20;0;0;4399.812;;7.29;0;0;4399.891;;6.62;0;0;4416.452;;6.50;0;0;4399.940;;6.90;0;0;4399.784;;6.97;0;0;4416.584;;7.24;0;0;4466.491;3;6.92;0;0;4433.162;;6.97;0;0;4416.547;;6.39;0;0;;;;;
4483.186;;7.42;0;0;4483.184;;7.26;0;0;4416.563;;7.35;0;0;4399.890;;7.35;0;0;4433.185;;6.75;0;0;4466.561;;7.03;0;0;4416.600;;7.32;0;0;4449.936;;7.06;0;0;4466.667;;0.00;0;0;4466.602;;0.00;0;0;4416.563;;7.07;0;0;4399.918;;0.00;0;0;4416.533;;0.00;0;0;4433.306;;7.72;0;0;4449.822;;0.00;0;0;4466.609;;7.27;0;0;4433.187;;7.23;0;0;4433.187;;6.81;0;0;4433.186;;6.80;0;0;4416.614;;7.14;0;0;4416.669;;7.27;0;0;4416.438;;6.56;0;0;4433.124;;6.49;0;0;4416.615;;6.87;0;0;4416.541;;6.98;0;0;4433.186;;7.24;0;0;4483.186;;6.92;0;0;4449.965;;6.95;0;0;4433.188;;6.38;0;0;;;;;
4499.811;;7.43;0;0;4499.809;;7.28;0;0;4433.186;;7.36;0;0;4416.514;;7.32;0;0;4449.813;;6.71;0;0;4483.224;;7.03;0;0;4433.183;;7.29;0;0;4466.605;;7.07;0;0;4483.191;3;0.00;0;0;4483.313;;6.74;0;0;4433.186;;7.07;0;0;4416.542;;0.00;0;0;4433.191;;0.00;0;0;4449.929;;7.71;0;0;4466.491;;0.00;0;0;4483.187;;7.11;0;0;4449.809;;7.24;0;0;4449.812;;6.84;0;0;4449.810;;6.79;0;0;4433.216;3;7.21;0;0;4433.189;;7.24;0;0;4433.185;;6.53;0;0;4449.861;;6.49;0;0;4433.310;;6.85;0;0;4433.204;;6.99;0;0;4449.813;;7.24;0;0;4499.811;;6.88;0;0;4466.540;;6.98;0;0;4449.900;;6.33;0;0;;;;;
4516.626;;7.46;0;0;4516.565;;7.30;0;0;4449.855;;7.37;0;0;4433.181;;7.34;0;0;4466.572;;6.69;0;0;4499.810;;7.02;0;0;4449.810;;7.29;0;0;4483.185;;7.08;0;0;4516.563;;0.00;0;0;4499.935;3;6.78;0;0;4449.833;;7.06;0;0;4433.295;;0.00;0;0;4449.813;;0.00;0;0;4466.650;;7.67;0;0;4483.187;3;0.00;0;0;4499.811;;7.21;0;0;4466.476;;7.24;0;0;4466.613;;6.86;0;0;4466.653;;6.75;0;0;4449.934;;7.18;0;0;4449.812;;7.24;0;0;4449.811;;6.42;0;0;4466.459;;6.51;0;0;4449.937;;6.87;0;0;4449.782;;7.06;0;0;4466.656;;7.24;0;0;4516.442;;6.85;0;0;4483.163;;6.97;0;0;4466.525;;6.29;0;0;;;;;
4533.217;;7.47;0;0;4533.234;;7.32;0;0;4466.587;;7.36;0;0;4449.890;;7.34;0;0;4483.237;;6.70;0;0;4516.559;;7.02;0;0;4466.559;;7.27;0;0;4499.935;;7.10;0;0;4533.230;;6.41;0;0;4516.655;;6.92;0;0;4466.605;;7.05;0;0;4449.969;;0.00;0;0;4466.439;;0.00;0;0;4483.309;;7.62;0;0;4499.812;;0.00;0;0;4516.561;;6.93;0;0;4483.198;;7.25;0;0;4483.190;;6.84;0;0;4483.193;;6.74;0;0;4466.557;;7.16;0;0;4466.564;;7.18;0;0;4466.488;;6.59;0;0;4483.076;;6.54;0;0;4466.583;;6.75;0;0;4466.531;;7.06;0;0;4483.187;;7.35;0;0;4533.239;;6.83;0;0;4499.916;;6.95;0;0;4483.202;;6.23;0;0;;;;;
4549.812;;7.47;0;0;4549.809;;7.35;0;0;4483.189;;7.40;0;0;4466.513;;7.34;0;0;4499.812;;6.68;0;0;4533.184;3;7.04;0;0;4483.227;;7.26;0;0;4516.569;;7.10;0;0;4549.935;;6.63;0;0;4533.319;;6.92;0;0;4483.186;;7.03;0;0;4466.541;;0.00;0;0;4483.259;;0.00;0;0;4499.932;;7.65;0;0;4516.439;;0.00;0;0;4533.236;;6.88;0;0;4499.808;;7.24;0;0;4499.810;;6.86;0;0;4499.809;;6.77;0;0;4483.300;;7.13;0;0;4483.236;;7.14;0;0;4483.187;;6.70;0;0;4499.881;;6.57;0;0;4483.357;;6.78;0;0;4483.173;;6.97;0;0;4499.809;;7.27;0;0;4549.810;;6.82;0;0;4516.590;3;6.93;0;0;4499.929;;6.16;0;0;;;;;
4566.562;;7.48;0;0;4566.554;;7.36;0;0;4499.809;;7.39;0;0;4483.149;;7.32;0;0;4516.560;;6.67;0;0;4549.857;;7.02;0;0;4499.813;;7.25;0;0;4533.234;;7.12;0;0;4566.560;;6.44;0;0;4549.933;;6.96;0;0;4499.809;;7.02;0;0;4483.290;;0.00;0;0;4499.812;;6.70;0;0;4516.559;;7.65;0;0;4533.240;;0.00;0;0;4566.561;;6.95;0;0;4516.444;;7.24;0;0;4516.584;;6.82;0;0;4516.564;;6.78;0;0;4499.934;;7.13;0;0;4499.812;;7.13;0;0;4499.810;;6.82;0;0;4516.450;;6.61;0;0;4499.937;;6.82;0;0;4499.820;;6.93;0;0;4516.560;;7.28;0;0;4566.434;;6.80;0;0;4533.164;;6.93;0;0;4516.522;;6.09;0;0;;;;;
4583.238;;7.49;0;0;4583.223;;7.36;0;0;4516.648;;7.38;0;0;4499.937;;7.32;0;0;4533.214;;6.72;0;0;4566.559;;7.01;0;0;4516.558;;7.24;0;0;4549.934;;7.13;0;0;4583.185;;6.60;0;0;4566.558;;7.00;0;0;4516.641;;7.00;0;0;4499.937;;0.00;0;0;4516.434;;6.51;0;0;4533.360;;7.60;0;0;4549.814;;0.00;0;0;4583.205;;6.98;0;0;4533.227;;7.26;0;0;4533.236;;6.78;0;0;4533.231;;6.79;0;0;4516.557;;7.20;0;0;4516.561;;7.12;0;0;4516.444;3;0.00;0;0;4533.078;;6.61;0;0;4516.562;;6.77;0;0;4516.532;;6.91;0;0;4533.232;;7.26;0;0;4583.200;;6.81;0;0;4549.912;;6.93;0;0;4533.148;;6.05;0;0;;;;;
4599.810;;7.50;0;0;4599.844;;7.33;0;0;4533.185;;7.33;0;0;4516.517;;7.29;0;0;4549.850;;6.77;0;0;4583.183;;7.03;0;0;4533.243;;7.26;0;0;4566.558;;7.14;0;0;4616.561;;6.88;0;0;4583.234;;7.04;0;0;4533.200;;6.99;0;0;4516.593;;0.00;0;0;4533.193;;0.00;0;0;4549.931;;7.56;0;0;4566.436;;0.00;0;0;4599.854;;7.03;0;0;4549.808;;7.25;0;0;4549.811;;6.79;0;0;4549.809;;6.81;0;0;4533.181;;7.29;0;0;4533.206;;7.11;0;0;4533.237;;6.68;0;0;4549.827;;6.61;0;0;4533.403;;0.00;0;0;4533.156;;6.99;0;0;4549.810;;7.31;0;0;4599.854;;6.85;0;0;4566.551;;6.93;0;0;4549.948;;6.06;0;0;;;;;
4616.559;;7.50;0;0;4616.555;;7.35;0;0;4549.810;;7.35;0;0;4533.140;;7.28;0;0;4566.559;;6.69;0;0;4599.834;;7.10;0;0;4549.825;;0.00;0;0;4583.244;;7.13;0;0;4633.184;;6.96;0;0;4599.935;;7.05;0;0;4549.809;;6.98;0;0;4533.290;;7.00;0;0;4549.855;;6.46;0;0;4566.554;;7.48;0;0;4583.204;;0.00;0;0;4616.560;;7.06;0;0;4566.431;;7.23;0;0;4566.558;;6.77;0;0;4566.558;;6.82;0;0;4549.983;;7.32;0;0;4549.858;;7.12;0;0;4549.811;;0.00;0;0;4566.504;;6.65;0;0;4549.951;;0.00;0;0;4549.871;;6.92;0;0;4566.559;;7.32;0;0;4616.434;;6.86;0;0;4583.209;;6.98;0;0;4566.524;;6.06;0;0;;;;;
4633.200;;7.50;0;0;4633.179;;7.35;0;0;4566.571;;7.30;0;0;4549.958;;7.28;0;0;4583.183;;6.64;0;0;4616.598;;7.09;0;0;4566.556;;0.00;0;0;4599.953;;7.15;0;0;4649.834;;7.07;0;0;4616.562;;6.99;0;0;4566.558;;6.95;0;0;4549.913;;7.08;0;0;4566.435;;0.00;0;0;4583.317;;7.46;0;0;4599.862;;0.00;0;0;4633.183;;7.15;0;0;4583.208;;7.23;0;0;4583.261;;6.74;0;0;4583.183;;6.83;0;0;4566.556;;7.37;0;0;4566.560;3;7.12;0;0;4566.436;;0.00;0;0;4583.075;;6.70;0;0;4566.559;;0.00;0;0;4566.535;;6.90;0;0;4583.194;;7.34;0;0;4633.181;;6.90;0;0;4599.910;;6.99;0;0;4583.149;;6.05;0;0;;;;;
4649.863;;7.51;0;0;4649.903;;7.37;0;0;4583.233;;7.32;0;0;4566.530;;7.30;0;0;4599.867;;6.65;0;0;4633.184;;7.14;0;0;4583.181;;7.28;0;0;4616.557;;7.17;0;0;4666.598;;7.12;0;0;4633.184;;7.04;0;0;4583.234;;6.96;0;0;4566.607;;7.07;0;0;4599.820;;6.40;0;0;4599.980;;7.47;0;0;4616.435;;0.00;0;0;4649.895;3;7.24;0;0;4599.838;;7.25;0;0;4599.829;;6.66;0;0;4599.856;;6.83;0;0;4583.180;;7.34;0;0;4583.185;;7.11;0;0;4583.214;;0.00;0;0;4599.823;;6.73;0;0;4583.310;;0.00;0;0;4583.159;;6.89;0;0;4599.856;;7.39;0;0;4649.904;;6.86;0;0;4616.536;;7.01;0;0;4599.900;;6.05;0;0;;;;;
4666.560;;7.53;0;0;4666.554;;7.39;0;0;4599.809;;7.32;0;0;4583.140;;7.30;0;0;4616.558;;6.71;0;0;4649.808;;7.14;0;0;4599.915;;7.32;0;0;4633.183;;7.19;0;0;4683.181;;7.09;0;0;4649.982;;7.08;0;0;4599.820;;6.96;0;0;4583.309;;7.08;0;0;4616.473;;6.46;0;0;4616.556;;7.46;0;0;4633.185;;0.00;0;0;4666.573;;7.36;0;0;4616.432;;7.29;0;0;4616.558;;6.65;0;0;4616.563;;6.85;0;0;4599.955;;7.34;0;0;4599.877;;7.12;0;0;4599.851;;0.00;0;0;4616.469;;6.75;0;0;4600.019;;0.00;0;0;4599.780;;6.81;0;0;4616.559;;7.36;0;0;4666.438;;6.88;0;0;4633.258;;6.97;0;0;4616.574;;6.05;0;0;;;;;
4683.184;;7.52;0;0;4683.179;;7.27;0;0;4616.558;;7.33;0;0;4599.888;;7.27;0;0;4633.182;;6.70;0;0;4666.664;;7.13;0;0;4616.559;;7.36;0;0;4650.020;;7.23;0;0;4699.807;;6.98;0;0;4666.558;;7.07;0;0;4616.561;;6.97;0;0;4599.922;;7.06;0;0;4633.183;;6.49;0;0;4633.179;;7.49;0;0;4649.906;;6.10;0;0;4683.183;;7.15;0;0;4633.182;;7.37;0;0;4633.184;;6.65;0;0;4633.184;;6.87;0;0;4616.603;;7.35;0;0;4616.581;;7.11;0;0;4616.435;;0.00;0;0;4633.116;;6.77;0;0;4616.560;;0.00;0;0;4616.569;;6.76;0;0;4633.183;;7.31;0;0;4683.185;;6.88;0;0;4649.916;;6.95;0;0;4633.148;;6.02;0;0;;;;;
4699.839;;7.52;0;0;4699.804;;7.29;0;0;4633.191;;7.33;0;0;4616.599;;7.25;0;0;4649.807;;6.72;0;0;4683.181;;7.11;0;0;4633.181;;7.36;0;0;4666.558;;7.23;0;0;4716.669;;7.02;0;0;4683.183;;7.10;0;0;4633.185;;6.97;0;0;4616.540;;7.12;0;0;4649.807;;6.53;0;0;4650.028;;7.47;0;0;4666.460;;6.31;0;0;4699.806;;6.95;0;0;4649.904;;7.33;0;0;4649.858;;6.66;0;0;4649.829;;6.88;0;0;4633.182;;7.31;0;0;4633.184;;7.14;0;0;4633.183;;0.00;0;0;4649.824;;6.80;0;0;4633.317;;0.00;0;0;4633.154;;6.82;0;0;4649.870;;7.21;0;0;4699.810;;6.89;0;0;4666.537;;6.95;0;0;4649.905;3;5.99;0;0;;;;;
